"MasterFundCode","FullName","InceptionDate","Category"
"501019","国泰国证航天军工指数证券投资基金(LOF)","2017-03-29","股票型基金"
"501020","国泰中证国有企业改革指数证券投资基金(LOF)","2017-03-29","股票型基金"
"501021","华宝标普香港上市中国中小盘指数证券投资基金(LOF)","2016-06-24","股票型基金"
"501022","银华鑫盛灵活配置混合型证券投资基金(LOF)","2016-10-14","混合型基金"
"501023","鹏华港股通中证香港中小企业投资主题指数证券投资基金(LOF)","2016-09-29","股票型基金"
"501025","鹏华港股通中证香港银行投资指数证券投资基金(LOF)","2016-11-10","股票型基金"
"501026","财通多策略福享混合型证券投资基金(LOF)","2016-09-18","混合型基金"
"501027","国泰融信灵活配置混合型证券投资基金(LOF)","2017-03-02","混合型基金"
"501028","财通多策略福瑞混合型发起式证券投资基金(LOF)","2016-11-22","混合型基金"
"501029","华宝标普中国A股红利机会指数证券投资基金(LOF)","2017-01-18","股票型基金"
"501030","汇添富中证环境治理指数型证券投资基金(LOF)","2016-12-29","股票型基金"
"501032","财通福盛多策略混合型发起式证券投资基金(LOF)","2017-01-25","混合型基金"
"501033","银华惠安定期开放混合型证券投资基金","2017-03-17","混合型基金"
"501035","创金合信鼎鑫睿选定期开放混合型证券投资基金(LOF)","2017-07-07","混合型基金"
"501036","汇添富中证500指数型发起式证券投资基金(LOF)","2017-08-10","股票型基金"
"501038","银华明择多策略定期开放混合型证券投资基金","2017-08-11","混合型基金"
"501039","汇添富睿丰混合型证券投资基金(LOF)","2017-09-29","混合型基金"
"501041","汇添富弘安混合型证券投资基金","2017-09-29","混合型基金"
"501043","汇添富沪深300指数型发起式证券投资基金(LOF)","2017-09-06","股票型基金"
"501046","财通多策略福鑫定期开放灵活配置混合型发起式证券投资基金","2017-10-23","混合型基金"
"501047","汇添富中证全指证券公司指数型发起式证券投资基金(LOF)","2017-12-04","股票型基金"
"501049","东方红睿玺三年定期开放灵活配置混合型证券投资基金","2017-11-15","混合型基金"
"501050","华夏沪港通上证50AH优选指数证券投资基金(LOF)","2016-10-27","股票型基金"
"501051","圆信永丰汇利混合型证券投资基金(LOF)","2017-11-30","混合型基金"
"501053","东方红目标优选三年定期开放混合型证券投资基金","2017-12-18","混合型基金"
"501054","东方红睿泽三年定期开放灵活配置混合型证券投资基金","2018-01-31","混合型基金"
"501055","财通多策略福佑定期开放灵活配置混合型发起式证券投资基金","2018-04-08","混合型基金"
"501057","汇添富中证新能源汽车产业指数型发起式证券投资基金(LOF)","2018-05-23","股票型基金"
"501059","西部利得中证国有企业红利指数增强型证券投资基金(LOF)","2018-07-11","股票型基金"
"501060","中金中证优选300指数证券投资基金(LOF)","2018-08-30","股票型基金"
"501062","南方瑞合三年定期开放混合型发起式证券投资基金(LOF)","2018-09-06","混合型基金"
"501063","汇添富悦享定期开放混合型证券投资基金","2019-01-31","混合型基金"
"501064","国泰价值优选灵活配置混合型证券投资基金(LOF)","2019-01-10","混合型基金"
"501065","汇添富经典成长定期开放混合型证券投资基金","2018-12-05","混合型基金"
"501066","东方红恒元五年定期开放灵活配置混合型证券投资基金","2018-11-02","混合型基金"
"501067","招商富时中国A-H50指数型证券投资基金(LOF)","2018-12-03","股票型基金"
"501069","华宝标普中国A股质量价值指数证券投资基金(LOF)","2019-01-24","股票型基金"
"501070","广发睿阳三年定期开放混合型证券投资基金","2019-01-31","混合型基金"
"501071","泓德丰泽混合型证券投资基金(LOF)","2019-03-28","混合型基金"
"501072","国金标普中国A股低波红利指数增强证券投资基金(LOF)","2019-06-05","股票型基金"
"501073","华安智联混合型证券投资基金(LOF)","2019-06-11","混合型基金"
"501075","万家科技创新灵活配置混合型证券投资基金(LOF)","2019-06-12","混合型基金"
"501076","鹏华创新动力灵活配置混合型证券投资基金(LOF)","2019-06-10","混合型基金"
"501077","富国创新企业灵活配置混合型证券投资基金(LOF)","2019-06-11","混合型基金"
"501078","广发科创主题灵活配置混合型证券投资基金(LOF)","2019-06-11","混合型基金"
"501079","大成科创主题混合型证券投资基金(LOF)","2019-07-18","混合型基金"
"501080","中金科创主题灵活配置混合型证券投资基金(LOF)","2019-07-11","混合型基金"
"501081","中欧科创主题混合型证券投资基金(LOF)","2019-06-28","混合型基金"
"501082","博时科创主题灵活配置混合型证券投资基金(LOF)","2019-06-27","混合型基金"
"501083","银华科创主题灵活配置混合型证券投资基金(LOF)","2019-07-05","混合型基金"
"501085","财通科创主题灵活配置混合型证券投资基金(LOF)","2019-07-11","混合型基金"
"501086","华宝MSCI中国A股国际通ESG通用指数证券投资基金(LOF)","2019-08-21","股票型基金"
"501087","交银施罗德瑞丰混合型证券投资基金(LOF)","2019-09-04","混合型基金"
"501088","嘉实瑞虹三年定期开放混合型证券投资基金","2019-09-04","混合型基金"
"501089","方正富邦中证主要消费红利指数增强型证券投资基金(LOF)","2019-11-29","股票型基金"
"501090","华宝中证消费龙头指数证券投资基金(LOF)","2019-12-19","股票型基金"
"501091","嘉实瑞熙三年封闭运作混合型证券投资基金","2020-01-20","混合型基金"
"501092","交银施罗德瑞思三年封闭运作混合型证券投资基金","2020-02-21","混合型基金"
"501093","华夏翔阳两年定期开放混合型证券投资基金","2020-03-06","混合型基金"
"501095","中银证券科技创新3年封闭运作灵活配置混合型证券投资基金","2020-03-12","混合型基金"
"501096","国联安科技创新3年封闭运作灵活配置混合型证券投资基金","2020-03-20","混合型基金"
"501097","国寿安保科技创新3年封闭运作灵活配置混合型证券投资基金","2020-03-26","混合型基金"
"501098","建信科技创新3年封闭运作灵活配置混合型证券投资基金","2020-03-26","混合型基金"
"501099","平安科技创新3年封闭运作灵活配置混合型证券投资基金","2020-04-10","混合型基金"
"501100","博时安康18个月定期开放债券型证券投资基金(LOF)","2017-02-17","债券型基金"
"501101","建信中证政策性金融债1-3年指数证券投资基金(LOF)","2017-08-09","债券型基金"
"501102","建信中证政策性金融债3-5年指数证券投资基金(LOF)","2017-08-09","债券型基金"
"501103","建信中证政策性金融债5-8年指数证券投资基金(LOF)","2017-08-16","债券型基金"
"501105","建信中证政策性金融债8-10年指数证券投资基金(LOF)","2017-08-09","债券型基金"
"501106","广发中证10年期国开债指数证券投资基金(LOF)","2017-11-15","债券型基金"
"501186","华夏兴融灵活配置混合型证券投资基金(LOF)","2018-07-05","混合型基金"
"501188","汇添富核心精选灵活配置混合型证券投资基金(LOF)","2018-07-05","混合型基金"
"501189","嘉实产业优选灵活配置混合型证券投资基金(LOF)","2018-07-05","混合型基金"
"501200","民生加银科技创新3年封闭运作灵活配置混合型证券投资基金","2020-05-15","混合型基金"
"501201","红土创新科技创新3年封闭运作灵活配置混合型证券投资基金","2020-07-23","混合型基金"
"501202","华泰紫金科技创新3年封闭运作灵活配置混合型证券投资基金","2020-07-17","混合型基金"
"501203","易方达创新未来混合型证券投资基金(LOF)","2020-09-29","混合型基金"
"501205","鹏华创新未来混合型证券投资基金(LOF)","2020-09-30","混合型基金"
"501206","汇添富创新未来混合型证券投资基金(LOF)","2020-10-13","混合型基金"
"501207","华夏创新未来混合型证券投资基金(LOF)","2020-10-13","混合型基金"
"501208","中欧创新未来混合型证券投资基金(LOF)","2020-10-09","混合型基金"
"501209","银华富久食品饮料精选混合型证券投资基金(LOF)","2021-09-03","混合型基金"
"501210","交银施罗德智选星光一年封闭运作混合型基金中基金(FOF-LOF)","2021-11-10","FOF"
"501211","民生加银优享6个月定期开放混合型基金中基金(FOF-LOF)","2021-12-07","FOF"
"501212","广发优选配置两年封闭运作混合型基金中基金(FOF-LOF)","2021-11-02","FOF"
"501213","中欧汇选一年封闭运作混合型基金中基金(FOF-LOF)","2021-11-10","FOF"
"501215","兴证全球积极配置三年封闭运作混合型基金中基金(FOF-LOF)","2021-11-12","FOF"
"501216","富国智鑫行业精选一年封闭运作股票型基金中基金(FOF-LOF)","2021-12-16","FOF"
"501217","华夏行业配置一年封闭运作股票型基金中基金(FOF-LOF)","2022-04-08","FOF"
"501218","工银瑞信睿智进取一年封闭运作股票型基金中基金(FOF-LOF)","2021-11-24","FOF"
"501219","华夏智胜先锋股票型证券投资基金(LOF)","2021-12-15","股票型基金"
"501220","国泰行业轮动一年封闭运作股票型基金中基金(FOF-LOF)","2022-07-19","FOF"
"501300","海富通全球美元收益债券型证券投资基金(LOF)","2016-11-28","债券型基金"
"501301","华宝港股通恒生中国(香港上市)25指数证券投资基金(LOF)","2017-04-20","股票型基金"
"501302","南方恒生交易型开放式指数证券投资基金联接基金","2017-07-21","股票型基金"
"501303","广发港股通恒生综合中型股指数证券投资基金(LOF)","2017-09-21","股票型基金"
"501305","汇添富中证港股通高股息投资指数发起式证券投资基金(LOF)","2017-11-24","股票型基金"
"501307","银河中证沪港深高股息指数型证券投资基金(LOF)","2018-04-10","股票型基金"
"501309","国泰恒生港股通指数证券投资基金(LOF)","2018-11-06","股票型基金"
