"MasterFundCode","Symbol","ShortName","InceptionDate"
"005543","014042","银华心诚灵活配置混合C","2021-11-26"
"005794","014043","银华心怡灵活配置混合C","2021-11-10"
"009542","014044","银华富利精选混合C","2021-12-01"
"005498","014045","银华积极成长混合C","2021-12-01"
"004075","014046","交银医药创新股票C","2021-11-05"
"003940","014047","银华盛世精选灵活配置混合发起式C","2021-11-18"
"501022","014048","银华鑫盛灵活配置混合(LOF)C","2021-11-26"
"014049","014049","中银远见成长混合A","2022-05-24"
"014049","014050","中银远见成长混合C","2022-05-24"
"002537","014051","平安安盈灵活配置混合C","2021-11-02"
"009017","014052","银华港股通精选股票发起式C","2021-12-03"
"014053","014053","太平睿庆混合A","2021-12-21"
"014053","014054","太平睿庆混合C","2021-12-21"
"014055","014055","太平恒兴纯债","2021-12-08"
"014056","014056","太平丰润一年定开债券发起式","2021-11-18"
"014057","014057","富国金安均衡精选混合A","2021-12-14"
"014057","014058","富国金安均衡精选混合C","2021-12-14"
"014059","014059","富国安慧短债债券A","2022-06-15"
"014059","014060","富国安慧短债债券C","2022-06-15"
"519120","014061","浦银安盛新兴产业混合C","2021-11-24"
"014062","014062","景顺专精特新量化股票A","2021-11-25"
"014062","014063","景顺专精特新量化股票C","2021-11-25"
"005106","014064","银华农业产业股票发起式C","2021-11-19"
"014067","014067","国泰稳健收益一年持有混合(FOF)","2022-07-05"
"014068","014068","工银悦享混合A","2021-12-17"
"014068","014069","工银悦享混合C","2021-12-17"
"014070","014070","汇添富均衡增长三个月持有混合(FOF)A","2022-07-19"
"014070","014071","汇添富均衡增长三个月持有混合(FOF)C","2022-07-19"
"014072","014072","汇安裕同纯债债券A","2022-06-22"
"014072","014073","汇安裕同纯债债券C","2022-06-22"
"014074","014074","嘉实内需精选混合A","2022-01-06"
"014074","014075","嘉实内需精选混合C","2022-01-06"
"014076","014076","华商鸿源三个月定开纯债债券","2022-03-28"
"014077","014077","华商稳健汇利一年持有混合A","2022-04-19"
"014077","014078","华商稳健汇利一年持有混合C","2022-04-19"
"501217","014079","华夏行业配置一年封闭股票(FOF-LOF)C","2022-04-08"
"009618","014080","交银启汇混合C","2021-12-03"
"014081","014081","平安中债1-3年国开债指数A","2021-11-26"
"014081","014082","平安中债1-3年国开债指数C","2021-11-26"
"014083","014083","浙商汇金月享30天滚动持有中短债A","2021-11-19"
"014083","014084","浙商汇金月享30天滚动持有中短债C","2021-11-19"
"166801","014085","浙商聚潮新思维混合C","2022-01-14"
"014086","014086","兴证全球恒悦180天持有债券A","2021-12-08"
"014086","014087","兴证全球恒悦180天持有债券C","2021-12-08"
"014088","014088","永赢稳健增强债券A","2021-12-28"
"014088","014089","永赢稳健增强债券C","2021-12-28"
"014090","014090","中融添益进取3个月持有混合发起(FOF)A","2021-11-11"
"014090","014091","中融添益进取3个月持有混合发起(FOF)C","2021-11-11"
"160326","014092","华夏优选配置一年封闭股票(FOF-LOF)C","2021-12-30"
"014093","014093","汇添富添福睿享稳健养老目标一年持有混合(FOF)","2022-05-18"
"014094","014094","南方誉盈一年持有混合A","2021-12-02"
"014094","014095","南方誉盈一年持有混合C","2021-12-02"
"519778","014096","交银经济新动力混合C","2021-11-19"
"014097","014097","鹏扬利鑫60天滚动持有债券A","2022-01-24"
"014097","014098","鹏扬利鑫60天滚动持有债券C","2022-01-24"
"014099","014099","博时中证科创创业50ETF发起式联接A","2021-12-01"
"014099","014100","博时中证科创创业50ETF发起式联接C","2021-12-01"
"014101","014101","鹏扬中债3-5年国开债指数A","2022-04-27"
"014101","014102","鹏扬中债3-5年国开债指数C","2022-04-27"
"014103","014103","富安达成长价值一年持有期混合A","2021-12-28"
"014103","014104","富安达成长价值一年持有期混合C","2021-12-28"
"014105","014105","长城信利一年定开债券发起式","2021-12-21"
"002252","014106","融通成长30灵活配置混合C","2021-11-12"
"014107","014107","博时品质生活混合A","2021-12-22"
"014107","014108","博时品质生活混合C","2021-12-22"
"161611","014109","融通内需驱动混合C","2021-11-12"
"014110","014110","嘉实中证稀有金属主题ETF发起联接A","2021-12-01"
"014110","014111","嘉实中证稀有金属主题ETF发起联接C","2021-12-01"
"000585","014112","嘉实对冲套利定期混合C","2021-11-12"
"007393","014113","上银未来生活灵活配置混合C","2022-01-17"
"014114","014114","广发沪港深医药混合A","2021-12-29"
"014114","014115","广发沪港深医药混合C","2021-12-29"
"010899","014116","上银慧恒收益增强债券C","2022-01-17"
"014117","014117","国泰中证沪港深创新药产业ETF发起联接A","2021-11-22"
"014117","014118","国泰中证沪港深创新药产业ETF发起联接C","2021-11-22"
"014119","014119","金鹰时代先锋混合A","2022-01-25"
"014119","014120","金鹰时代先锋混合C","2022-01-25"
"014121","014121","大成品质医疗股票A","2022-05-06"
"014121","014122","大成品质医疗股票C","2022-05-06"
"014123","014123","华润元大ESG主题混合A","2022-06-23"
"014123","014124","华润元大ESG主题混合C","2022-06-23"
"014125","014125","华夏中证1000指数增强A","2021-12-07"
"014125","014126","华夏中证1000指数增强C","2021-12-07"
"161620","014127","融通核心价值混合(QDII)C","2021-11-22"
"014128","014128","东财中证沪港深创新药指数发起式A","2021-11-18"
"014128","014129","东财中证沪港深创新药指数发起式C","2021-11-18"
"","014130","融通中证云计算与大数据主题指数(LOF)C","2021-11-30"
"014131","014131","华泰柏瑞聚优智选一年持有期混合A","2022-02-22"
"014131","014132","华泰柏瑞聚优智选一年持有期混合C","2022-02-22"
"014133","014133","工银中证500六个月持有指数增强A","2021-12-14"
"014133","014134","工银中证500六个月持有指数增强C","2021-12-14"
"014135","014135","中欧金安量化混合A","2022-01-20"
"014135","014136","中欧金安量化混合C","2022-01-20"
"014137","014137","中泰安睿债券A","2022-01-19"
"014137","014138","中泰安睿债券C","2022-01-19"
"014139","014139","易方达高质量增长量化精选股票A","2022-05-06"
"014139","014140","易方达高质量增长量化精选股票C","2022-05-06"
"014141","014141","大成新能源混合发起式A","2021-12-23"
"014141","014142","大成新能源混合发起式C","2021-12-23"
"519674","014143","银河创新成长C","2021-11-22"
"014144","014144","长信先进装备三个月持有混合A","2021-11-29"
"014144","014145","长信先进装备三个月持有混合C","2021-11-29"
"014146","014146","景顺长城港股通数字经济主题混合A","2022-08-23"
"014146","014147","景顺长城港股通数字经济主题混合C","2022-08-23"
"014148","014148","景顺安鼎一年持有期混合A","2021-12-02"
"014148","014149","景顺安鼎一年持有期混合C","2021-12-02"
"000584","014150","新华鑫益灵活配置混合CA","2021-11-09"
"014151","014151","国富鑫享价值一年封闭混合A","2022-05-31"
"014151","014152","国富鑫享价值一年封闭混合C","2022-05-31"
"014153","014153","天弘华证沪深港长期竞争力指数A","2022-01-25"
"014153","014154","天弘华证沪深港长期竞争力指数C","2022-01-25"
"014155","014155","国泰君安中证500指数增强A","2021-12-15"
"014155","014156","国泰君安中证500指数增强C","2021-12-15"
"014157","014157","国泰君安创新医药混合发起","2021-12-23"
"014158","014158","博时浦惠一年持有期混合A","2022-02-17"
"014158","014159","博时浦惠一年持有期混合C","2022-02-17"
"014160","014160","易方达悦融一年持有混合A","2021-12-07"
"014160","014161","易方达悦融一年持有混合C","2021-12-07"
"006281","014162","万家人工智能混合C","2021-11-19"
"005707","014163","富国港股通量化精选股票型C","2021-12-07"
"009334","014164","富国融享18个月定期开放混合C","2021-11-24"
"010092","014167","永赢华嘉信用债C","2021-11-10"
"161038","014171","富国新兴成长量化精选混合(LOF)C","2021-12-07"
"","014172","富国中证工业4.0指数C","2021-12-07"
"","014173","富国中证移动互联网指数C","2021-12-02"
"","014174","富国中证国有企业改革指数C","2021-12-02"
"014175","014175","工银价值成长混合A","2022-03-23"
"014175","014176","工银价值成长混合C","2022-03-23"
"014177","014177","华安景气驱动一年持有混合A","2022-03-01"
"014177","014178","华安景气驱动一年持有混合C","2022-03-01"
"014179","014179","中银证券远见价值混合A","2021-12-24"
"014179","014180","中银证券远见价值混合C","2021-12-24"
"006022","014181","富国大盘价值量化精选混合C","2021-12-02"
"014185","014185","招商专精特新股票A","2021-12-07"
"014185","014186","招商专精特新股票C","2021-12-07"
"014187","014187","华夏量化优选股票A","2021-12-14"
"014187","014188","华夏量化优选股票C","2021-12-14"
"014189","014189","南方专精特新混合A","2022-01-05"
"014189","014190","南方专精特新混合C","2022-01-05"
"014191","014191","广发先进制造股票发起式A","2022-03-01"
"014191","014192","广发先进制造股票发起式C","2022-03-01"
"014193","014193","汇添富中证芯片产业指数增强发起式A","2021-12-02"
"014193","014194","汇添富中证芯片产业指数增强发起式C","2021-12-02"
"014195","014195","泰信添利30天持有期债券发起式A","2022-03-16"
"014195","014196","泰信添利30天持有期债券发起式C","2022-03-16"
"501220","014197","国泰行业轮动一年封闭运作股票(FOF-LOF)C","2022-07-19"
"501219","014198","华夏智胜先锋股票(LOF)C","2021-12-15"
"014199","014199","建信沃信一年持有期混合A","2022-01-19"
"014199","014200","建信沃信一年持有期混合C","2022-01-19"
"014201","014201","天弘中证1000指数增强A","2022-01-04"
"014201","014202","天弘中证1000指数增强C","2022-01-04"
"014203","014203","鹏扬产业趋势一年持有混合A","2022-01-27"
"014203","014204","鹏扬产业趋势一年持有混合C","2022-01-27"
"014205","014205","长城中证医药卫生指数增强A","2022-06-01"
"014205","014206","长城中证医药卫生指数增强C","2022-06-01"
"014207","014207","华安产业精选混合A","2021-12-29"
"014207","014208","华安产业精选混合C","2021-12-29"
"014209","014209","民生加银恒祥债券","2022-01-25"
"014210","014210","国投瑞银竞争优势混合A","2022-01-18"
"014210","014211","国投瑞银竞争优势混合C","2022-01-18"
"014212","014212","博时研究优享混合A","2022-01-19"
"014212","014213","博时研究优享混合C","2022-01-19"
"014214","014214","光大保德信核心资产混合A","2022-03-29"
"014214","014215","光大保德信核心资产混合C","2022-03-29"
"000414","014216","嘉实绝对收益策略定期混合C","2021-12-10"
"006597","014217","国泰利享中短债债券E","2022-04-25"
"014218","014218","汇添富中证科创创业50指数增强发起式A","2022-03-29"
"014218","014219","汇添富中证科创创业50指数增强发起式C","2022-03-29"
"014220","014220","恒越医疗健康精选混合A","2022-01-25"
"014220","014221","恒越医疗健康精选混合C","2022-01-25"
"014224","014224","大成聚优成长混合A","2022-01-19"
"014224","014225","大成聚优成长混合C","2022-01-19"
"014226","014226","中银中证800ETF发起式联接A","2021-12-07"
"014226","014227","中银中证800ETF发起式联接C","2021-12-07"
"014228","014228","浦银安盛品质优选混合A","2021-12-28"
"014228","014229","浦银安盛品质优选混合C","2021-12-28"
"014230","014230","国泰瑞丰纯债债券","2022-02-15"
"014231","014231","国寿安保安锦纯债一年定开债券发起式","2021-12-22"
"014232","014232","博时专精特新主题混合A","2021-12-06"
"014232","014233","博时专精特新主题混合C","2021-12-06"
"014234","014234","永赢轩益债券","2021-12-10"
"014235","014235","淳厚时代优选混合A","2022-01-27"
"014235","014236","淳厚时代优选混合C","2022-01-27"
"014237","014237","东财中证新能源指数增强A","2021-12-07"
"014237","014238","东财中证新能源指数增强C","2021-12-07"
"014240","014240","农银金鸿短债债券A","2022-05-30"
"014241","014241","农银均衡收益混合","2022-01-25"
"014242","014242","农银悦利债券","2021-12-17"
"009092","014243","富国新材料新能源混合C","2021-12-09"
"014244","014244","鹏扬竞争力先锋一年持有混合A","2021-12-21"
"014244","014245","鹏扬竞争力先锋一年持有混合C","2021-12-21"
"014246","014246","大摩现代服务混合A","2022-02-24"
"014246","014247","大摩现代服务混合C","2022-02-24"
"014248","014248","兴业一年持有期债券A","2021-12-13"
"014248","014249","兴业一年持有期债券C","2021-12-13"
"014250","014250","建信鑫怡90天滚动持有中短债债券A","2022-01-19"
"014250","014251","建信鑫怡90天滚动持有中短债债券C","2022-01-19"
"014252","014252","华泰柏瑞鸿裕90天滚动持有短债A","2022-05-24"
"014252","014253","华泰柏瑞鸿裕90天滚动持有短债C","2022-05-24"
"014254","014254","信澳智远三年持有期混合A","2022-01-25"
"014254","014255","信澳智远三年持有期混合C","2022-01-25"
"161036","014256","富国中证娱乐主题指数增强型(LOF)C","2021-12-09"
"014257","014257","中融恒泽纯债A","2021-12-10"
"014257","014258","中融恒泽纯债C","2021-12-10"
"014259","014259","百嘉百兴纯债债券","2021-12-08"
"005821","014260","万家新机遇龙头企业混合C","2021-11-19"
"014261","014261","上投摩根沃享远见一年持有期混合A","2022-01-25"
"014261","014262","上投摩根沃享远见一年持有期混合C","2022-01-25"
"014263","014263","鑫元长三角混合A","2022-03-30"
"014263","014264","鑫元长三角混合C","2022-03-30"
"004647","014265","新华鼎利债券E","2021-11-17"
"014266","014266","创金合信汇鑫一年定开债券发起","2022-03-31"
"014267","014267","华商竞争力优选混合A","2022-01-28"
"014267","014268","华商竞争力优选混合C","2022-01-28"
"014269","014269","嘉实北交所精选两年定期混合A","2021-11-23"
"014269","014270","嘉实北交所精选两年定期混合C","2021-11-23"
"014271","014271","大成北交所两年定开混合A","2021-11-23"
"014271","014272","大成北交所两年定开混合C","2021-11-23"
"014273","014273","广发北交所精选两年定开混合A","2021-11-23"
"014273","014274","广发北交所精选两年定开混合C","2021-11-23"
"014275","014275","易方达北交所精选两年定开混合A","2021-11-23"
"014275","014276","易方达北交所精选两年定开混合C","2021-11-23"
"014277","014277","万家北交所慧选两年定开混合A","2021-11-23"
"014277","014278","万家北交所慧选两年定开混合C","2021-11-23"
"014279","014279","汇添富北交所创新精选两年定开混合A","2021-11-23"
"014279","014280","汇添富北交所创新精选两年定开混合C","2021-11-23"
"014240","014281","农银金鸿短债债券C","2022-05-30"
"009913","014282","中信保诚成长动力混合C","2021-11-25"
"014283","014283","华夏北交所创新中小企业精选两年定开混合发起式","2021-11-23"
"014284","014284","鑫元皓利一年定开债发起式","2022-03-15"
"014285","014285","鑫元健康产业混合发起式A","2022-01-18"
"014285","014286","鑫元健康产业混合发起式C","2022-01-18"
"014288","014288","淳厚稳丰债券A","2022-06-09"
"014288","014289","淳厚稳丰债券C","2022-06-09"
"014290","014290","南方晨利一年定开债券发起","2022-07-25"
"014291","014291","东方红民享甄选一年持有混合","2022-05-10"
"014292","014292","嘉实产业领先混合A","2021-12-23"
"014292","014293","嘉实产业领先混合C","2021-12-23"
"014294","014294","南方北交所精选两年定开混合发起","2021-11-23"
"014295","014295","农银金穗6个月持有混合(FOF)A","2022-03-08"
"014295","014296","农银金穗6个月持有混合(FOF)C","2022-03-08"
"014297","014297","上投摩根月月盈30天滚动持有发起式短债债券A","2021-11-30"
"014297","014298","上投摩根月月盈30天滚动持有发起式短债债券C","2021-11-30"
"014299","014299","泰达宏利先进制造股票A","2022-01-13"
"014299","014300","泰达宏利先进制造股票C","2022-01-13"
"014301","014301","创金合信景气行业3个月持有期股票发起(FOF)A","2021-12-22"
"014301","014302","创金合信景气行业3个月持有期股票发起(FOF)C","2021-12-22"
"014303","014303","华安中证内地新能源主题ETF发起式联接A","2021-12-28"
"014303","014304","华安中证内地新能源主题ETF发起式联接C","2021-12-28"
"014305","014305","华泰柏瑞中证500指数增强A","2022-04-27"
"014305","014306","华泰柏瑞中证500指数增强C","2022-04-27"
"014307","014307","嘉实多元动力混合A","2021-12-21"
"014307","014308","嘉实多元动力混合C","2021-12-21"
"014311","014311","大成优质精选混合A","2022-07-28"
"014311","014312","大成优质精选混合C","2022-07-28"
"014313","014313","鹏华创新增长一年持有期混合A","2022-06-21"
"014313","014314","鹏华创新增长一年持有期混合C","2022-06-21"
"014315","014315","鹏华双季享180天持有期债券A","2022-03-16"
"014315","014316","鹏华双季享180天持有期债券C","2022-03-16"
"014317","014317","广发价值领航一年持有混合A","2022-06-02"
"014317","014318","广发价值领航一年持有混合C","2022-06-02"
"014319","014319","德邦半导体产业混合发起式A","2021-12-28"
"014319","014320","德邦半导体产业混合发起式C","2021-12-28"
"014321","014321","德邦周期精选混合发起式A","2021-12-29"
"014321","014322","德邦周期精选混合发起式C","2021-12-29"
"014323","014323","长江鑫选3个月持有混合发起(FOF)A","2021-12-22"
"014323","014324","长江鑫选3个月持有混合发起(FOF)C","2021-12-22"
"014325","014325","国联安核心趋势一年持有混合A","2021-12-30"
"014325","014326","国联安核心趋势一年持有混合C","2021-12-30"
"014327","014327","格林新兴产业混合A","2022-03-08"
"014327","014328","格林新兴产业混合C","2022-03-08"
"014329","014329","中融优势产业混合A","2022-01-25"
"014329","014330","中融优势产业混合C","2022-01-25"
"014331","014331","华泰柏瑞中证稀土产业ETF发起式联接A","2021-12-14"
"014331","014332","华泰柏瑞中证稀土产业ETF发起式联接C","2021-12-14"
"014333","014333","工银优势领航混合A","2022-03-23"
"014333","014334","工银优势领航混合C","2022-03-23"
"165516","014335","信诚周期轮动混合C","2021-11-25"
"210014","014336","金鹰元丰债券C","2021-11-26"
"014337","014337","中银证券安瑞6个月持有债券A","2022-03-30"
"014337","014338","中银证券安瑞6个月持有债券C","2022-03-30"
"014339","014339","长江智能制造混合型发起式A","2021-12-29"
"014339","014340","长江智能制造混合型发起式C","2021-12-29"
"014343","014343","泰康丰盛纯债一年定开发起","2022-08-01"
"014344","014344","鹏华中证500指数增强A","2022-01-11"
"014344","014345","鹏华中证500指数增强C","2022-01-11"
"","014346","银华消费主题混合C","2021-12-10"
"014347","014347","富国趋势优先混合A","2022-01-25"
"014347","014348","富国趋势优先混合C","2022-01-25"
"161834","014349","银华鑫锐灵活配置混合(LOF)C","2021-12-03"
"014350","014350","华商卓越成长一年持有混合A","2022-03-01"
"014350","014351","华商卓越成长一年持有混合C","2022-03-01"
"014352","014352","东方创新成长混合A","2022-04-19"
"014352","014353","东方创新成长混合C","2022-04-19"
"014354","014354","东方欣冉九个月持有期混合A","2022-07-12"
"014354","014355","东方欣冉九个月持有期混合C","2022-07-12"
"014356","014356","长信企业成长三年持有混合A","2022-07-01"
"014356","014357","长信企业成长三年持有混合C","2022-07-01"
"014360","014360","红塔红土稳健添利混合A","2022-03-30"
"014360","014361","红塔红土稳健添利混合C","2022-03-30"
"014362","014362","睿远稳进配置两年持有混合A","2021-12-06"
"014362","014363","睿远稳进配置两年持有混合C","2021-12-06"
"001703","014364","银华沪港深增长股票C","2021-12-17"
"014365","014365","建信优享平衡养老目标三年持有期混合发起(FOF)","2022-04-15"
"014366","014366","建信普泽养老目标日期2050五年持有期混合发起(FOF)","2022-05-31"
"006427","014367","招商添悦纯债D","2021-11-25"
"","014372","浙商沪深300指数增强(LOF)C","2022-01-14"
"005335","014373","浙商全景消费混合C","2021-12-21"
"014374","014374","景顺长城隽丰平衡养老三年持有混合FOF","2022-07-27"
"014376","014376","东吴新能源汽车股票A","2022-01-25"
"014376","014377","东吴新能源汽车股票C","2022-01-25"
"014378","014378","创金合信尊睿债券A","2021-11-29"
"014378","014379","创金合信尊睿债券C","2021-11-29"
"001825","014380","建信中国制造2025股票C","2021-11-26"
"002703","014381","长城久源混合C","2021-11-26"
"001277","014382","博时国企改革主题股票C","2021-11-30"
"014383","014383","申万菱信集利三个月定期开放债","2021-12-24"
"014384","014384","国投瑞银顺腾一年定开债发起式","2022-06-09"
"014385","014385","华富安业一年持有期债券A","2022-06-06"
"014385","014386","华富安业一年持有期债券C","2022-06-06"
"014387","014387","光大保德信尊利纯债一年债券发起式","2022-06-16"
"014388","014388","渤海汇金兴宸一年定开债券发起","2022-06-14"
"014389","014389","华安产业动力6个月持有混合A","2021-12-23"
"014389","014390","华安产业动力6个月持有混合C","2021-12-23"
"014391","014391","华安添信债券","2022-08-11"
"014392","014392","嘉实致乾纯债债券","2021-12-20"
"014395","014395","中银证券成长领航混合A","2022-01-27"
"014395","014396","中银证券成长领航混合C","2022-01-27"
"014397","014397","中银恒悦180天持有期债券A","2022-01-21"
"014397","014398","中银恒悦180天持有期债券C","2022-01-21"
"014399","014399","中银民利一年持有期债券A","2022-03-03"
"014399","014400","中银民利一年持有期债券C","2022-03-03"
"014404","014404","中欧多元价值三年持有混合A","2022-01-26"
"014404","014405","中欧多元价值三年持有混合C","2022-01-26"
"014406","014406","富国中证新华社民族品牌工程ETF联接A","2022-02-15"
"014406","014407","富国中证新华社民族品牌工程ETF联接C","2022-02-15"
"014408","014408","创金合信兴选产业趋势一年封闭混合A","2022-08-02"
"014408","014409","创金合信兴选产业趋势一年封闭混合C","2022-08-02"
"014410","014410","华夏时代领航两年持有混合A","2022-06-14"
"014410","014411","华夏时代领航两年持有混合C","2022-06-14"
"014412","014412","招商核心竞争力混合A","2022-04-13"
"014412","014413","招商核心竞争力混合C","2022-04-13"
"014414","014414","招商中证畜牧养殖ETF联接A","2022-04-19"
"014414","014415","招商中证畜牧养殖ETF联接C","2022-04-19"
"014416","014416","泰康研究精选股票发起A","2021-12-28"
"014416","014417","泰康研究精选股票发起C","2021-12-28"
"014418","014418","西部利得CES芯片指数增强A","2021-12-23"
"014418","014419","西部利得CES芯片指数增强C","2021-12-23"
"014420","014420","中欧成长领航一年持有混合A","2022-01-13"
"014420","014421","中欧成长领航一年持有混合C","2022-01-13"
"006644","014422","弘毅远方消费升级混合C","2021-12-09"
"014423","014423","汇丰晋信研究精选混合","2022-01-21"
"014424","014424","博时恒生医疗保健ETF发起式联接(QDII)A","2021-12-28"
"014424","014425","博时恒生医疗保健ETF发起式联接(QDII)C","2021-12-28"
"014426","014426","惠升中证同业存单AAA指数7天持有期","2021-12-16"
"014427","014427","富国中证同业存单AAA指数7天持有期","2021-12-15"
"014428","014428","中航中证同业存单AAA指数7天持有","2021-12-13"
"014429","014429","华富中证同业存单AAA指数7天持有期","2021-12-20"
"014430","014430","南方中证同业存单AAA指数7天持有","2021-12-20"
"014431","014431","华夏中证新材料主题ETF发起式联接A","2022-01-12"
"014431","014432","华夏中证新材料主题ETF发起式联接C","2022-01-12"
"014433","014433","国泰智享科技1个月滚动持有混合发起A","2022-07-27"
"014433","014434","国泰智享科技1个月滚动持有混合发起C","2022-07-27"
"014435","014435","中航瑞夏一年定开债发起A","2021-12-22"
"014435","014436","中航瑞夏一年定开债发起C","2021-12-22"
"014437","014437","鹏华中证同业存单AAA指数7天持有期","2021-12-13"
"014438","014438","博时恒生科技ETF发起式联接(QDII)A","2021-12-21"
"014438","014439","博时恒生科技ETF发起式联接(QDII)C","2021-12-21"
"014440","014440","博时恒鑫稳健一年持有期混合A","2022-01-25"
"014440","014441","博时恒鑫稳健一年持有期混合C","2022-01-25"
"014442","014442","中加1-5年政金债指数","2021-12-23"
"014443","014443","汇丰晋信丰盈债券A","2022-08-16"
"014443","014444","汇丰晋信丰盈债券C","2022-08-16"
"014446","014446","鹏华稳瑞中短债","2021-12-27"
"014447","014447","大成惠源一年定开债发起式","2021-12-20"
"014448","014448","安信永宁一年定开债券发起式","2021-12-16"
"014451","014451","天弘新享一年定开债券发起","2021-12-15"
"014452","014452","天弘惠享一年定开债券发起","2022-08-24"
"000996","014453","中银新动力股票C","2021-12-28"
"006243","014454","中银双息回报混合C","2021-12-28"
"009379","014455","中银成长优选股票C","2021-12-28"
"014456","014456","招商稳恒中短债60天持有期债券A","2022-01-26"
"014456","014457","招商稳恒中短债60天持有期债券C","2022-01-26"
"009615","014458","南方中债0-2年国开行债券指数E","2021-12-20"
"008256","014459","南方1-5年国开债E","2021-12-20"
"014460","014460","平安品质优选混合A","2021-12-29"
"014460","014461","平安品质优选混合C","2021-12-29"
"014462","014462","光大保德信汇佳混合A","2022-07-28"
"014462","014463","光大保德信汇佳混合C","2022-07-28"
"014464","014464","交银裕道纯债一年定期开放债券发起","2022-03-29"
"006902","014465","长盛安鑫中短债D","2021-12-10"
"014466","014466","工银行业优选混合A","2022-07-04"
"014466","014467","工银行业优选混合C","2022-07-04"
"014468","014468","平安元和90天滚动持有短债A","2022-05-18"
"014468","014469","平安元和90天滚动持有短债C","2022-05-18"
"001861","014470","富安达健康人生混合C","2021-12-17"
"000755","014471","富安达新兴成长混合C","2021-12-17"
"014472","014472","景顺长城远见成长混合A","2022-01-25"
"014472","014473","景顺长城远见成长混合C","2022-01-25"
"014474","014474","中欧安悦一年定开债券发起","2022-08-22"
"014475","014475","华富富鑫一年定期开放债券型发起式","2022-03-29"
"014476","014476","山西证券90天滚动持有短债A","2022-01-11"
"014476","014477","山西证券90天滚动持有短债C","2022-01-11"
"014478","014478","中加低碳经济六个月持有混合A","2022-03-22"
"014478","014479","中加低碳经济六个月持有混合C","2022-03-22"
"014480","014480","华夏鼎优债券A","2022-04-22"
"014480","014481","华夏鼎优债券C","2022-04-22"
"014482","014482","华夏融盛可持续一年持有混合A","2022-07-26"
"014482","014483","华夏融盛可持续一年持有混合C","2022-07-26"
"014484","014484","汇添富中债1-3年隐含评级AA+及以上信用债指数发起式A","2021-12-24"
"014484","014485","汇添富中债1-3年隐含评级AA+及以上信用债指数发起式C","2021-12-24"
"014486","014486","汇添富淳享一年定开债券发起式A","2022-08-01"
"014486","014487","汇添富淳享一年定开债券发起式C","2022-08-01"
"014488","014488","国投瑞银产业升级两年持有混合A","2022-03-11"
"014488","014489","国投瑞银产业升级两年持有混合C","2022-03-11"
"014490","014490","浙商汇金双月鑫60天滚动持有中短债A","2022-04-19"
"014490","014491","浙商汇金双月鑫60天滚动持有中短债C","2022-04-19"
"014492","014492","浙商汇金兴利增强债券A","2022-03-08"
"014492","014493","浙商汇金兴利增强债券C","2022-03-08"
"004079","014494","万家鑫丰E","2021-12-13"
"008185","014497","诺安研究优选混合C","2021-12-22"
"000066","014498","诺安鸿鑫混合C","2021-12-22"
"001667","014499","南方转型增长灵活配置混合C","2021-12-24"
"014500","014500","华宸未来稳健添盈债券A","2021-12-29"
"014500","014501","华宸未来稳健添盈债券C","2021-12-29"
"014502","014502","泰信汇盈债券A","2022-03-21"
"014502","014503","泰信汇盈债券C","2022-03-21"
"007408","014504","鹏扬淳开债券D","2022-01-12"
"163804","014505","中银收益混合C","2021-12-29"
"014506","014506","博时成长臻选混合A","2022-01-25"
"014506","014507","博时成长臻选混合C","2022-01-25"
"014508","014508","汇添富先进制造混合A","2022-03-02"
"014508","014509","汇添富先进制造混合C","2022-03-02"
"014510","014510","圆信永丰聚兴一年期定开债发起","2022-06-28"
"014511","014511","英大安盈30天滚动持有债券发起A","2022-03-21"
"014511","014512","英大安盈30天滚动持有债券发起C","2022-03-21"
"014513","014513","金鹰远见优选混合A","2022-06-21"
"014513","014514","金鹰远见优选混合C","2022-06-21"
"014517","014517","华夏30天滚动短债债券发起式A","2021-12-27"
"014517","014518","华夏30天滚动短债债券发起式C","2021-12-27"
"014519","014519","博时恒生高股息ETF发起式联接A","2022-01-10"
"014519","014520","博时恒生高股息ETF发起式联接C","2022-01-10"
"002137","014521","诺安利鑫灵活配置混合C","2021-12-22"
"014522","014522","汇添富低碳投资一年持有混合A","2022-02-25"
"014522","014523","汇添富低碳投资一年持有混合C","2022-02-25"
"014526","014526","汇添富中盘潜力增长一年持有混合A","2022-01-27"
"014526","014527","汇添富中盘潜力增长一年持有混合C","2022-01-27"
"014528","014528","汇添富MSCI中国A50互联互通ETF联接A","2022-01-11"
"014528","014529","汇添富MSCI中国A50互联互通ETF联接C","2022-01-11"
"014530","014530","华夏MSCI中国A50互联互通ETF发起式联接A","2021-12-28"
"014530","014531","华夏MSCI中国A50互联互通ETF发起式联接C","2021-12-28"
"014532","014532","易方达MSCI中国A50互联互通ETF联接A","2021-12-28"
"014532","014533","易方达MSCI中国A50互联互通ETF联接C","2021-12-28"
"014534","014534","南方MSCI中国A50互联互通ETF联接A","2022-01-10"
"014534","014535","南方MSCI中国A50互联互通ETF联接C","2022-01-10"
"001707","014536","诺安高端制造股票C","2021-12-22"
"163801","014537","中银中国混合(LOF)C","2021-12-29"
"006769","014538","长城研究精选混合C","2021-12-16"
"014539","014539","华安优势精选混合A","2022-01-26"
"014539","014540","华安优势精选混合C","2022-01-26"
"014541","014541","华安新能源主题混合A","2022-05-11"
"014541","014542","华安新能源主题混合C","2022-05-11"
